ts,family,name,window,exec_model,tc_bps,leverage_cap,params_json,mean_monthly,median_monthly,sharpe,sortino,max_drawdown,calmar,cagr,ann_vol,worst_month,hit_rate,turnover_ann,avg_gross,runtime_s,notes,margin_bps,ep_2018Q4_ret,ep_2018Q4_dd,ep_covid_ret,ep_covid_dd,ep_2022_ret,ep_2022_dd,ep_2026Q1_ret,ep_2026Q1_dd,geo_monthly,dsr
2026-07-14T14:16:39,catalog_v2,conc_dd_lev_1.5x,full,next_open,5.0,2.0,"{""lev"": 1.5, ""dd_gate"": ""60/0.08/0.18"", ""source"": ""run_v2"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0176002492642249,0.0007455296283946,0.6668462239305355,0.9177531791111676,-0.4290848739957148,0.4270730568685967,0.1832505887934266,0.3405730551105453,-0.1770376531800067,0.5126050420168067,24.324346162066192,1.2616228141624224,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3557016443186237,-0.4108394209549383,-0.2564724958926994,-0.2950404341518275,0.0664992242331192,-0.2327928123946624,0.0134062165301993,-0.1610449710689141,0.01412088660020605,0.5431859318407859
2026-07-14T14:16:38,catalog_v2,xs_momentum_concentrated,full,next_open,5.0,1.0,"{""n_long"": 15, ""source"": ""run_v2"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0159885899551348,0.0043724077162266,0.7664351972238518,1.0601286810357808,-0.3851213393009749,0.4655388133574588,0.1792889312968111,0.2601902055804456,-0.1791994454616381,0.5462184873949579,16.378662420382167,0.8881369426751591,0.2,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2432173534179716,-0.2999259397546293,-0.2806827339354033,-0.3851213393009749,0.1093566100640515,-0.2298955043109557,0.0185520539719012,-0.1086962038611812,0.013837502133222657,0.66371741829896
2026-07-14T14:16:39,catalog_v2,conc_dd_lev_1.3x,full,next_open,5.0,2.0,"{""lev"": 1.3, ""dd_gate"": ""60/0.08/0.18"", ""source"": ""run_v2"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0159797340476676,0.002348408792,0.6891979499559285,0.9494814653299744,-0.3816165851241728,0.4522379374311879,0.1725814973460893,0.2951644150181159,-0.1537521246841183,0.5126050420168067,21.081100007124032,1.0934064389407658,0.2,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3135275247305977,-0.3649654453645522,-0.2240468987089502,-0.2591730896746028,0.0723162860360226,-0.2022482435026412,0.0160602315093127,-0.1403746530311381,0.013355711801877224,0.5710244430684437
2026-07-14T14:16:35,catalog_v2,regime_voltarget_momentum,full,next_open,5.0,1.0,"{""source"": ""run_ensembles"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0143300854809583,0.0140825680272831,0.8947151225638594,1.2414767351516556,-0.3192296779100447,0.5282545862416622,0.1686345414204297,0.1961940248104179,-0.1474837387165539,0.5798319327731093,4.822983243605236,0.5456893480758912,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.160518341667777,-0.1844624404604814,-0.2466886737440815,-0.3192296779100447,-0.0047819281454882,-0.0961074192395725,0.0557753824469859,-0.0612730261285676,0.013071022691607759,0.7959243714324153
2026-07-14T14:16:47,catalog_v2,acceleration_momentum,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0147327834530959,0.0186316130003671,0.8347858172537777,1.1551365935147877,-0.4314037115393458,0.385863146877495,0.1664627937092031,0.2120540583210511,-0.1803722794772434,0.6218487394957983,16.144585987261156,0.8825636942675158,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0989605650815188,-0.1398181961761602,-0.3131147181386661,-0.4314037115393458,-0.0064289078945098,-0.1333452217408726,-0.0226493745926611,-0.1156572674696593,0.012914001057294122,0.7383258392109937
2026-07-14T14:16:36,catalog_v2,ensemble_top3,full,next_open,5.0,1.0,"{""source"": ""run_ensembles"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.013591565551989,0.0119544615448052,1.0328772187662925,1.4373736334760447,-0.1962608303530668,0.8245695177401491,0.1618306982355095,0.1576295822600338,-0.1670616115092444,0.6218487394957983,7.221160436208072,0.635189028017164,0.2,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.174165620495545,-0.1836830068820937,-0.1657907584515705,-0.1886537818395589,-0.0668884965925091,-0.0842476428219843,0.0388002428210649,-0.0553791563797017,0.012578194111340535,0.8966332390878915
2026-07-14T14:16:30,catalog_v2,buy_hold_spy,full,next_open,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0118184970115825,0.0181004444602896,0.8088929619097731,1.136342017911393,-0.3371727297052124,0.4065886394409522,0.1370906014274342,0.1790663853421469,-0.1248710786202306,0.7142857142857143,0.1003184713375796,0.9996019108280256,0.22,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1383148858111933,-0.1920323175669757,-0.2117721716010806,-0.3371727297052124,-0.1864639919624652,-0.24496372484148,-0.069306697417046,-0.0857931094442884,0.010763589773484128,0.7110785911334404
2026-07-14T14:16:55,catalog_v2,combo_v2_2x_freeze_vix,full,next_open,5.0,2.0,"{""lev"": 2.0, ""freeze"": ""vix_default"", ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0177093373192521,0.0,0.5070581063072512,0.6889010530092015,-0.6452587341617249,0.2021513186002131,0.1304399039490971,0.4126966837056531,-0.3771853271601226,0.4285714285714285,13.247759530723547,1.141188959660297,0.17,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3616032989527935,-0.3616032989527935,-0.1202696764723518,-0.1378855352720579,-0.4328269714919324,-0.4635117906517443,0.1845190184044982,-0.273086691813302,0.010269611902629316,0.3461339866765821
2026-07-14T14:16:56,catalog_v2,combo_v2_2x_freeze_vix_dd_v1,full,next_open,5.0,2.0,"{""lev"": 2.0, ""freeze"": ""vix|dd_v1"", ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0177093373192521,0.0,0.5070581063072512,0.6889010530092015,-0.6452587341617249,0.2021513186002131,0.1304399039490971,0.4126966837056531,-0.3771853271601226,0.4285714285714285,13.247759530723547,1.141188959660297,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3616032989527935,-0.3616032989527935,-0.1202696764723518,-0.1378855352720579,-0.4328269714919324,-0.4635117906517443,0.1845190184044982,-0.273086691813302,0.010269611902629316,0.3461339866765821
2026-07-14T14:16:52,catalog_v2,momentum_quality_blend,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0115352306122986,0.0055160710566311,0.7034827961796313,0.9598878822907928,-0.3983298911167904,0.3268050975407329,0.1301762389198122,0.2042398001236491,-0.1667784890712731,0.5210084033613446,10.894585987261149,0.8909235668789807,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1769583187091964,-0.2293595214135236,-0.2901205921956652,-0.3983298911167904,-0.0710764977893366,-0.1740740279408794,0.0155287857240784,-0.1084463529525544,0.010249973438144044,0.5886404822734289
2026-07-14T14:16:49,catalog_v2,donchian_breakout,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0102680532902721,0.0097346556379525,0.8296717284753209,1.1414871659705297,-0.2439553553676088,0.4856542044025466,0.1184779440207965,0.1486308497828903,-0.129967541653779,0.6554621848739496,29.492804575456777,0.957802547770702,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1347936996433834,-0.1595930826908752,-0.1894849457676594,-0.1902936458002657,-0.1415124695357391,-0.2439553553676088,0.0861837089081105,-0.0563396012687112,0.009374398863426059,0.733050672219225
2026-07-14T14:16:49,catalog_v2,multifactor_mvr,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0100197278897763,0.0083262893996789,0.6910899972488017,0.958747166683508,-0.4211597723637523,0.2704766981440574,0.1139139046200505,0.1801476908094193,-0.1883695715925596,0.5966386554621849,18.80636942675162,0.8909235668789807,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0898051928344101,-0.1369858537894631,-0.2691180339970144,-0.415133237606677,-0.0765326026441723,-0.177076408252982,0.0097742470461386,-0.0566769709602597,0.00903051910938002,0.5733667020636377
2026-07-14T14:16:51,catalog_v2,sector_momentum_rotation,full,next_open,5.0,2.0,"{""n_sectors"": 3, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0099023616725336,0.0121949226971922,0.6696977625418626,0.9452065643749332,-0.3137900649662255,0.3510192472205357,0.1101463523897274,0.1808692342819027,-0.11916681440413,0.6050420168067226,7.457006369426751,0.9327229299363056,0.2,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1192722504496025,-0.1585953951027734,-0.1685630111116405,-0.3137900649662255,0.1231435726554981,-0.1433424108321955,-0.006922707209786,-0.0493063690879695,0.008745676541098257,0.5467523080917968
2026-07-14T14:16:33,catalog_v2,sector_rotation,full,next_open,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0089577806212098,0.01377671688523,0.6390867132067467,0.893258715001857,-0.3361782264849149,0.2972504754484331,0.099929137658052,0.1728346079294343,-0.1108213946215869,0.6386554621848739,8.426751592356688,0.9661624203821656,0.22,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1261870194617317,-0.1638444441652267,-0.2082449826526239,-0.3361782264849149,-0.0896204295037954,-0.2129058317470383,0.037529897010875,-0.0659449377898808,0.007968729101838212,0.508327860092432
2026-07-14T14:16:51,catalog_v2,calendar_tom,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0074704834692494,0.005722975369609,0.5929185813599419,0.8571779492656505,-0.2934625307237053,0.2729364175426041,0.0800966118187145,0.1489877220872117,-0.0953271194133799,0.5462184873949579,39.11082802547771,0.2786624203821655,0.2,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0665621898648706,-0.0702711479872435,-0.0530366840057742,-0.0697005297155434,0.2396396333841761,-0.0562216499373805,-0.172051237187322,-0.2260534725838917,0.006441532381275428,0.4503381065415774
2026-07-14T14:16:32,catalog_v2,trend_following,full,next_open,5.0,1.0,"{""n_long"": 30, ""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0082937295199401,0.0108452648499,0.4016013400331713,0.5284519550457102,-0.5763055748711865,0.1234924151376061,0.0711693672981093,0.2535798562544396,-0.3431902869691861,0.5798319327731093,16.646683379731535,0.9160031847133758,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1968726004496412,-0.239623828705085,-0.2373052708574009,-0.3255185734926916,-0.0850864662697684,-0.3142218980846781,0.0809802904138201,-0.1143631331660844,0.005745686698709562,0.23310757799530352
2026-07-14T14:16:47,catalog_v2,low_vol_quality,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0058787541895661,0.0091097254560161,0.7927308719006404,1.0628115575077954,-0.2336587622757372,0.2942789243412648,0.0687608492254152,0.0891144637977812,-0.0764574590629449,0.6134453781512605,5.886937381289922,0.9661624203821656,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0400828754947047,-0.0614695870139664,-0.142829344798627,-0.2325814023486234,-0.0339044639969416,-0.1043673351838959,0.0026701244872748,-0.0298498032265422,0.005557041100070936,0.693419614276982
2026-07-14T14:16:50,catalog_v2,vix_gated_trend,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0071784330888833,0.0108452648499,0.422854042700774,0.5719433762106585,-0.4635598634841776,0.148231976160711,0.068714394633049,0.2098141285721056,-0.2030659518693686,0.5630252100840336,15.2751592356688,0.8324044585987261,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1968726004496412,-0.239623828705085,-0.112644222949846,-0.134996435922645,-0.2895697533128951,-0.3254169895181267,0.0809802904138203,-0.1143631331660846,0.005553398745382854,0.2541255233974513
2026-07-14T14:16:50,catalog_v2,risk_parity_etf,full,next_open,5.0,2.0,"{""target_vol"": 0.12, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0054238312336233,0.0069886008851867,0.7589582718683209,1.0642397958867298,-0.2019809378396621,0.3117750979694576,0.0629726266829235,0.0854584236264429,-0.0640349468294639,0.6470588235294118,1.0957970356594546,0.9586869331845328,0.21,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0336428132922865,-0.0553540973114926,-0.1046920923266981,-0.1836543004663994,-0.1423265051329052,-0.1955212282395748,-0.013746476610452,-0.0432332245999045,0.005102083862733586,0.6550705274825912
2026-07-14T14:16:40,catalog_v2,ts_momentum_multiasset,full,next_open,5.0,1.5,"{""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0032219962123668,0.0041860765745944,0.5712692870301055,0.7711283009189228,-0.1207775338475312,0.3079673379623169,0.0371955355846778,0.0681378833041981,-0.045091354353032,0.6134453781512605,3.342207882885421,0.8742038216560509,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0593920792641649,-0.0733215408224957,-0.0766519666896,-0.1207775338475312,-0.0559514159060167,-0.1172105012627713,-0.0003313238363191,-0.0300177688435794,0.0030480082912360817,0.42342979697541855
